SID,SPECIES_NAME,COMMON_NAME,YEAR,VESSEL,STRATUM,HAULJOIN,HAUL,STATION,LATITUDE,LONGITUDE,WTCPUE,NUMCPUE,AREA_FISHED_HA,DATETIME,BOTTOM_DEPTH,BOTTOM_TEMPERATURE,SURFACE_TEMPERATURE
472,Bathyraja aleutica,Aleutian skate,2022,162,50,-21306,87,D-01,56.01343,-167.61027,3.0664,0.1847,5.4135874,24-Jun-22,133,4.1,7.9
472,Bathyraja aleutica,Aleutian skate,2022,162,50,-21326,88,E-19,56.33326,-168.8723,1.2691,0.1952,5.1219108,25-Jun-22,128,3.8,7.7
472,Bathyraja aleutica,Aleutian skate,2022,162,32,-21327,89,F-19,56.66344,-168.92118,1.6402,0.1925,5.194609,25-Jun-22,99,2.4,5.7
472,Bathyraja aleutica,Aleutian skate,2022,162,50,-21502,137,E-20,56.37124,-169.46262,11.9915,1.3927,2.8720324,8-Jul-22,128,3.8,6.6
472,Bathyraja aleutica,Aleutian skate,2022,162,61,-21567,142,G-25,57.01261,-172.65308,3.8434,0.3922,5.099592,14-Jul-22,122,3.5,8.3
472,Bathyraja aleutica,Aleutian skate,2022,162,61,-21589,145,H-26,57.30181,-173.31599,2.4748,0.405,4.9377195,15-Jul-22,121,3.8,8.5
472,Bathyraja aleutica,Aleutian skate,2022,162,61,-21590,146,H-25,57.33961,-172.81916,16.9282,1.4188,4.9337898,15-Jul-22,116,3.7,8.5
472,Bathyraja aleutica,Aleutian skate,2022,162,61,-21591,147,I-25,57.65951,-172.79431,2.0576,0.1834,5.4530336,15-Jul-22,118,3.3,8.9
472,Bathyraja aleutica,Aleutian skate,2022,162,61,-21670,166,L-26,58.67509,-173.63922,1.549,0.1889,5.2938788,20-Jul-22,126,3.3,8.6
472,Bathyraja aleutica,Aleutian skate,2022,162,61,-21671,167,L-25,58.66816,-173.04163,3.6318,0.1817,5.50412,20-Jul-22,113,2.8,8.6
472,Bathyraja aleutica,Aleutian skate,2022,162,61,-21696,170,K-26,58.31606,-173.56621,1.8282,0.2059,4.857212,21-Jul-22,115,3.4,8.7
472,Bathyraja aleutica,Aleutian skate,2022,162,61,-21698,172,L-27,58.66414,-174.26829,6.542,0.7384,5.4173274,22-Jul-22,156,3.6,8.8
472,Bathyraja aleutica,Aleutian skate,2022,162,61,-21700,174,L-29,58.67212,-175.5124,1.8891,0.3697,5.409952,22-Jul-22,135,3.6,8.7
472,Bathyraja aleutica,Aleutian skate,2022,162,61,-21712,177,M-31,58.99494,-176.93044,8.047,0.5778,5.1919966,23-Jul-22,135,3.2,9.4
472,Bathyraja aleutica,Aleutian skate,2022,162,61,-21713,178,M-32,59.0035,-177.54533,3.0927,0.1931,5.1799848,23-Jul-22,134,3.6,9.3
473,Bathyraja aleutica egg case,Aleutian skate egg case,2022,162,50,-21147,52,A-04,54.99801,-165.75513,0.063,0.3911,5.1135325,13-Jun-22,130,4,6.6
473,Bathyraja aleutica egg case,Aleutian skate egg case,2022,162,61,-21700,174,L-29,58.67212,-175.5124,0.0044,0.1848,5.409952,22-Jul-22,135,3.6,8.7
473,Bathyraja aleutica egg case,Aleutian skate egg case,2022,162,61,-21714,179,N-31,59.32891,-177.06936,0.0259,0.367,5.449892,23-Jul-22,150,2.9,9.8
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,31,-21140,52,C-06,55.63287,-164.57337,0.0365,1.1415,5.256013,12-Jun-22,97,3,8.2
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,31,-21141,53,D-06,55.96456,-164.59092,0.0059,0.2102,4.7575944,12-Jun-22,94,2.7,8.5
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,31,-21231,64,G-04,56.96595,-165.84958,0.0708,0.607,4.942577,19-Jun-22,73,1.9,7.6
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,50,-21324,86,B-01,55.33907,-167.53686,0.0128,0.3658,5.4677025,25-Jun-22,147,3.9,6.8
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,50,-21325,87,C-01,55.65102,-167.55737,0.0029,0.1811,5.520696,25-Jun-22,136,4,7.7
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,50,-21345,88,C-18,55.65369,-168.15716,0.0086,0.3724,5.3712002,26-Jun-22,136,4,7.4
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,50,-21346,89,D-18,55.95714,-168.21477,0.0027,0.1942,5.1492816,26-Jun-22,148,4.1,7.5
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,50,-21348,91,F-18,56.65013,-168.2498,0.0039,0.175,5.7128448,26-Jun-22,107,2.5,7.7
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,32,-21358,92,H-18,57.30936,-168.37863,0.0419,1.016,4.921497,27-Jun-22,75,1.7,7.5
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,20,-21430,115,N-19,59.35226,-169.20279,0.038,0.4064,4.9209874,3-Jul-22,50,2.5,6.6
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,41,-21448,117,M-20,59.01357,-169.81786,0.1086,2.0182,4.9549581,4-Jul-22,63,0.9,6.9
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,42,-21465,120,J-21,58.01894,-170.32229,0.0067,0.4062,4.9236015,5-Jul-22,75,0.3,6.9
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,41,-21531,138,O-22,59.65909,-171.27237,0.0765,0.6269,4.785633,13-Jul-22,71,-0.2,7.8
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,41,-21574,143,Q-22,60.31367,-171.38067,0.0249,0.4224,4.7348856,15-Jul-22,65,0,7.4
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,43,-21620,157,Q-26,60.35374,-174.08163,0.0073,0.2031,4.9245856,18-Jul-22,90,0,8.2
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,61,-21680,169,M-29,59.00234,-175.68241,0.003,0.1878,5.3261744,21-Jul-22,133,2.8,9
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,61,-21691,171,N-30,59.32301,-176.36364,0.0008,,5.3181546,22-Jul-22,135,2.4,9.3
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,61,-21692,172,N-29,59.34918,-175.7633,0.0057,0.1905,5.2489761,22-Jul-22,136,2.2,9.2
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,62,-21703,175,P-27,59.9715,-174.57733,0.009,0.1967,5.0842852,23-Jul-22,108,1.1,8.8
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,94,82,-21777,195,T-26,61.35894,-174.33355,0.0311,0.2103,4.75452,28-Jul-22,77,-1.3,8.3
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,50,-21145,51,AZ0504,54.82881,-165.50486,0.0324,1.8444,4.8796,12-Jun-22,158,4,7.1
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,50,-21147,52,A-04,54.99801,-165.75513,0.0471,1.9556,5.1135325,13-Jun-22,130,4,6.6
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,50,-21148,53,B-04,55.32177,-165.78198,0.0368,1.1618,5.164408,13-Jun-22,120,4.1,6.7
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,31,-21162,56,E-04,56.33673,-165.8262,0.0029,0.1926,5.1928527,14-Jun-22,93,2.5,7.4
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,50,-21229,66,A-02,54.99757,-166.92981,0.0036,0.2395,4.1748,19-Jun-22,156,4,6.3
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,41,-21379,102,K-18,58.31099,-168.46481,0.044,0.5924,5.0638756,28-Jun-22,66,0.8,6.6
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,20,-21403,113,O-18,59.65265,-168.61741,0.0054,0.2172,4.603748,2-Jul-22,39,4.5,4.7
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,61,-21694,168,I-26,57.64959,-173.37171,0.5044,20.0221,4.3951488,21-Jul-22,143,3.9,8.6
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,61,-21695,169,J-26,57.98843,-173.49117,0.6262,16.8863,5.152104,21-Jul-22,117,3.6,8.7
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,61,-21696,170,K-26,58.31606,-173.56621,0.0119,0.4118,4.857212,21-Jul-22,115,3.4,8.7
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,61,-21698,172,L-27,58.66414,-174.26829,0.0037,0.1846,5.4173274,22-Jul-22,156,3.6,8.8
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,61,-21699,173,L-28,58.70038,-174.87287,0.0098,0.3779,5.2921944,22-Jul-22,183,3.6,8.7
474,Bathyraja parmifera egg case,Alaska skate egg case,2022,162,61,-21700,174,L-29,58.67212,-175.5124,0.0115,0.3697,5.409952,22-Jul-22,135,3.6,8.7
480,Bathyraja maculata,whiteblotched skate,2022,162,61,-21713,178,M-32,59.0035,-177.54533,1.0193,0.1931,5.1799848,23-Jul-22,134,3.6,9.3
50000,Polychaeta,polychaete worm unid.,2022,162,31,-21293,82,I-02,57.68581,-167.15125,0.0838,16.8079,4.7001825,23-Jun-22,67,0.7,7.4
50001,Annelida,worm unid.,2022,162,32,-21336,92,GF1918,56.84469,-168.62432,0.1706,1.4709,5.4386891,26-Jun-22,97,2.5,7.7
50010,,tube worm unid.,2022,162,10,-21045,9,K-13,58.29033,-159.97173,0.7555,,4.627422,1-Jun-22,41,4.4,4.5
50010,,tube worm unid.,2022,162,10,-21061,24,I-10,57.66587,-162.13297,0.0532,,4.4901648,5-Jun-22,48,3.8,8.7
50010,,tube worm unid.,2022,162,10,-21104,34,L-07,58.67728,-164.01411,0.0781,,4.0691635,8-Jun-22,34,4.5,5.7
50010,,tube worm unid.,2022,162,61,-21717,182,P-31,60.00203,-177.21195,0.3076,,5.3148415,24-Jul-22,136,2,9.6
50010,,tube worm unid.,2022,162,61,-21743,185,R-31,60.66418,-177.51617,0.0652,,5.048864,25-Jul-22,146,1.5,9.4
50010,,tube worm unid.,2022,162,61,-21738,186,Q-31,60.34954,-177.37788,0.0893,,5.7683724,26-Jul-22,149,1.6,9.3
50010,,tube worm unid.,2022,162,90,-21766,190,S-30,60.99589,-176.96967,0.087,,5.368044,27-Jul-22,122,1.6,9.2
50010,,tube worm unid.,2022,162,90,-21768,192,T-29,61.33007,-176.33571,0.0623,,5.1979479,27-Jul-22,106,0.9,8.6
50010,,tube worm unid.,2022,162,90,-21769,193,U-29,61.65277,-176.4648,0.0102,,5.5802096,27-Jul-22,105,0,8.2
50160,Aphroditidae,sea mouse unid.,2022,94,62,-21652,161,O-26,59.67894,-173.83481,1.3201,9.3143,5.045984,19-Jul-22,103,0.6,8.5
50160,Aphroditidae,sea mouse unid.,2022,94,43,-21653,162,ON2625,59.52214,-173.49469,0.6968,7.5487,5.1664515,19-Jul-22,101,0.7,8.7
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21677,166,M-26,58.97093,-173.69387,1.0322,13.9484,4.9468192,21-Jul-22,117,2.7,8.8
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21678,167,M-27,58.99262,-174.32675,0.4953,9.2255,5.202952,21-Jul-22,127,2.9,8.9
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21679,168,M-28,59.01953,-175.02026,0.416,7.7689,5.148735,21-Jul-22,130,3.2,8.7
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21680,169,M-29,59.00234,-175.68241,1.0454,23.469,5.3261744,21-Jul-22,133,2.8,9
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21690,170,M-30,58.9812,-176.31471,0.5875,18.5998,5.4301644,22-Jul-22,134,3,9.2
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21691,171,N-30,59.32301,-176.36364,0.9481,13.1625,5.3181546,22-Jul-22,135,2.4,9.3
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21692,172,N-29,59.34918,-175.7633,3.4357,35.626,5.2489761,22-Jul-22,136,2.2,9.2
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21693,173,N-28,59.3537,-175.10834,1.3155,22.8895,5.111505,22-Jul-22,132,2.7,9.2
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21704,176,P-28,59.99963,-175.21351,0.4933,7.6831,5.2062616,23-Jul-22,116,1.7,9.1
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21706,178,O-29,59.66658,-175.80501,1.2407,10.0742,5.1616754,23-Jul-22,136,1.9,9.6
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21710,182,Q-29,60.31821,-176.01861,0.865,12.2575,5.30288,24-Jul-22,121,1.3,9
50160,Aphroditidae,sea mouse unid.,2022,94,61,-21736,187,R-28,60.69758,-175.45444,0.2338,3.8328,5.218101,26-Jul-22,106,1.1,8.6
50192,Aphrodita negligens,,2022,162,50,-21305,86,E-01,56.34521,-167.65296,0.0165,0.5436,5.5185766,24-Jun-22,129,3.7,8
50192,Aphrodita negligens,,2022,162,32,-21329,91,G-19,57.01057,-168.9435,0.0063,1.22,4.9179312,25-Jun-22,79,3.1,7.1
50192,Aphrodita negligens,,2022,162,42,-21357,99,JI2019,57.83728,-169.3683,0.3326,22.0779,5.0276414,27-Jun-22,67,1,6.2
50192,Aphrodita negligens,,2022,162,61,-21567,142,G-25,57.01261,-172.65308,0.0798,1.1766,5.099592,14-Jul-22,122,3.5,8.3
50192,Aphrodita negligens,,2022,162,41,-21593,149,M-24,58.98685,-172.42758,0.191,1.6723,5.3817715,16-Jul-22,99,0.6,8.7
50192,Aphrodita negligens,,2022,162,61,-21670,166,L-26,58.67509,-173.63922,0.1853,3.4002,5.2938788,20-Jul-22,126,3.3,8.6
50192,Aphrodita negligens,,2022,162,61,-21671,167,L-25,58.66816,-173.04163,0.2295,3.997,5.50412,20-Jul-22,113,2.8,8.6
50192,Aphrodita negligens,,2022,162,61,-21695,169,J-26,57.98843,-173.49117,0.0243,0.5823,5.152104,21-Jul-22,117,3.6,8.7
50192,Aphrodita negligens,,2022,162,61,-21699,173,L-28,58.70038,-174.87287,0.0204,0.5669,5.2921944,22-Jul-22,183,3.6,8.7
50192,Aphrodita negligens,,2022,162,61,-21700,174,L-29,58.67212,-175.5124,0.0229,0.5545,5.409952,22-Jul-22,135,3.6,8.7
50192,Aphrodita negligens,,2022,162,61,-21711,176,L-31,58.67027,-176.83144,0.0274,0.9442,5.295364,23-Jul-22,135,3.6,9.3
50192,Aphrodita negligens,,2022,162,61,-21712,177,M-31,58.99494,-176.93044,0.2695,5.9707,5.1919966,23-Jul-22,135,3.2,9.4
50192,Aphrodita negligens,,2022,162,61,-21713,178,M-32,59.0035,-177.54533,0.1757,5.9846,5.1799848,23-Jul-22,134,3.6,9.3
50192,Aphrodita negligens,,2022,162,61,-21714,179,N-31,59.32891,-177.06936,0.1448,5.1377,5.449892,23-Jul-22,150,2.9,9.8
50192,Aphrodita negligens,,2022,162,61,-21717,182,P-31,60.00203,-177.21195,5.0882,47.4144,5.3148415,24-Jul-22,136,2,9.6
50192,Aphrodita negligens,,2022,162,61,-21718,183,P-32,60.00594,-177.88346,3.677,67.7539,4.870567,24-Jul-22,142,1.9,9.5
50192,Aphrodita negligens,,2022,162,61,-21742,184,R-32,60.66101,-178.18886,0.6318,25.4746,6.3200297,25-Jul-22,161,2,9.4
50192,Aphrodita negligens,,2022,162,61,-21743,185,R-31,60.66418,-177.51617,0.1396,4.7535,5.048864,25-Jul-22,146,1.5,9.4
50192,Aphrodita negligens,,2022,162,61,-21738,186,Q-31,60.34954,-177.37788,1.0015,15.949,5.7683724,26-Jul-22,149,1.6,9.3
50192,Aphrodita negligens,,2022,162,61,-21740,188,R-30,60.66039,-176.80346,10.6188,123.4014,5.75358,26-Jul-22,129,1.6,9.3
50192,Aphrodita negligens,,2022,162,90,-21766,190,S-30,60.99589,-176.96967,0.4873,4.2846,5.368044,27-Jul-22,122,1.6,9.2
56310,Eunoe sp.,,2022,94,31,-21098,37,H-06,57.36227,-164.62111,0.0986,21.8551,4.8501376,8-Jun-22,65,1,7.5
56310,Eunoe sp.,,2022,94,31,-21115,44,G-08,57.02731,-163.41498,0.0023,0.5764,5.2045752,10-Jun-22,67,2.1,7.9
56310,Eunoe sp.,,2022,94,31,-21116,45,G-07,57.02233,-164.02702,0.0041,0.6079,4.9354077,10-Jun-22,68,2.4,8
56310,Eunoe sp.,,2022,94,31,-21138,50,B-06,55.35389,-164.53466,0.0029,1.4441,4.847472,12-Jun-22,100,3.9,8.3
56310,Eunoe sp.,,2022,94,31,-21152,55,F-06,56.63963,-164.62688,0.0559,9.3828,5.0091915,13-Jun-22,75,2.2,7.7
56310,Eunoe sp.,,2022,94,31,-21153,56,G-06,56.96491,-164.62633,0.0803,5.7518,4.8680676,13-Jun-22,69,2.3,7.4
56310,Eunoe sp.,,2022,94,31,-21154,57,H-05,57.29598,-165.20879,0.0994,21.3878,5.0496187,13-Jun-22,68,1.2,6.7
56310,Eunoe sp.,,2022,94,31,-21158,58,G-05,57.02398,-165.22092,0.0144,7.1118,5.0620052,14-Jun-22,72,1.5,6.9
56310,Eunoe sp.,,2022,94,31,-21283,79,I-03,57.69607,-166.50301,0.0484,12.1608,4.769415,23-Jun-22,66,0.7,7.4
56310,Eunoe sp.,,2022,94,31,-21361,95,I-01,57.64379,-167.76505,1.2952,129.5446,4.9635396,27-Jun-22,69,0.9,7.4
56310,Eunoe sp.,,2022,94,41,-21389,97,K-01,58.29696,-167.82854,0.2457,81.8944,5.384981,28-Jun-22,61,0.8,7
56310,Eunoe sp.,,2022,94,42,-21400,106,I-20,57.65528,-169.63745,0.1536,21.9691,4.77945,1-Jul-22,71,1,6.1
56310,Eunoe sp.,,2022,94,42,-21401,107,JI2120,57.8177,-169.96495,0.0231,4.6654,4.929957,1-Jul-22,72,0.5,6.3
56310,Eunoe sp.,,2022,94,41,-21409,111,L-19,58.6399,-169.12742,0.0351,23.4954,4.8945824,2-Jul-22,63,1.1,6.6
56310,Eunoe sp.,,2022,94,41,-21431,116,N-20,59.34022,-169.88649,0.1404,10.8764,5.056828,3-Jul-22,61,0.8,6.9
56310,Eunoe sp.,,2022,94,41,-21449,118,L-20,58.68529,-169.77289,0.2528,17.494,3.4297537,4-Jul-22,67,0.8,6.9
56310,Eunoe sp.,,2022,94,41,-21464,119,K-20,58.34781,-169.72683,0.0623,6.2334,4.9731948,5-Jul-22,70,0.4,6.8
56310,Eunoe sp.,,2022,94,42,-21465,120,J-21,58.01894,-170.32229,0.2407,21.9352,4.9236015,5-Jul-22,75,0.3,6.9
56310,Eunoe sp.,,2022,162,31,-21069,12,H-12,57.3373,-160.92724,0.0071,1.3229,4.5356,2-Jun-22,65,3.7,7.3
56310,Eunoe sp.,,2022,162,31,-21070,13,G-12,57.00997,-160.9343,0.0031,0.6656,4.506947,2-Jun-22,68,3.8,8.2
56310,Eunoe sp.,,2022,162,10,-21058,19,C-09,55.66309,-162.82125,0.0079,1.6844,4.1556753,4-Jun-22,50,3.7,8
56310,Eunoe sp.,,2022,162,10,-21060,23,H-10,57.32939,-162.153,0.0045,0.9394,4.257819,5-Jun-22,51,4,7.4
56310,Eunoe sp.,,2022,162,10,-21106,36,J-08,58.00156,-163.37697,0.0055,0.4366,4.58106,9-Jun-22,43,3.6,8
56310,Eunoe sp.,,2022,162,31,-21123,42,D-08,56.00979,-163.38989,0.0054,0.9964,5.0182038,11-Jun-22,89,2.7,8.7
56310,Eunoe sp.,,2022,162,31,-21162,56,E-04,56.33673,-165.8262,0.0171,3.4663,5.1928527,14-Jun-22,93,2.5,7.4
56310,Eunoe sp.,,2022,162,31,-21163,57,F-04,56.64514,-165.83426,0.1982,26.5367,4.5974115,14-Jun-22,79,2.4,7.5
56310,Eunoe sp.,,2022,162,31,-21244,69,H-03,57.31404,-166.4848,0.1878,18.8055,4.679478,20-Jun-22,70,1.5,7.6
56310,Eunoe sp.,,2022,162,31,-21245,70,I-04,57.65657,-165.88168,0.1209,24.2657,4.9040471,20-Jun-22,65,0.6,6.9
56310,Eunoe sp.,,2022,162,10,-21259,72,K-04,58.32,-165.91516,0.0004,0.4308,4.6427817,21-Jun-22,44,3.3,4.8
56310,Eunoe sp.,,2022,162,10,-21260,73,L-04,58.64839,-165.93173,0.0021,1.4223,4.2186474,21-Jun-22,37,4.7,5.1
56310,Eunoe sp.,,2022,162,20,-21275,77,N-02,59.3459,-167.2776,0.0034,0.6701,4.4769134,22-Jun-22,32,5.2,5.3
56310,Eunoe sp.,,2022,162,20,-21277,79,L-02,58.68101,-167.21796,0.0025,0.4131,4.8410782,22-Jun-22,45,3.5,4
56310,Eunoe sp.,,2022,162,20,-21291,80,K-02,58.34435,-167.18835,0.0169,5.0448,4.5591705,23-Jun-22,52,1.5,6.5
56310,Eunoe sp.,,2022,162,31,-21292,81,J-02,58.01141,-167.17786,0.0419,25.157,4.7700468,23-Jun-22,63,0.5,7
56310,Eunoe sp.,,2022,162,31,-21293,82,I-02,57.68581,-167.15125,0.3351,100.4216,4.7001825,23-Jun-22,67,0.7,7.4
56310,Eunoe sp.,,2022,162,31,-21294,83,H-01,57.33853,-167.73643,0.0869,17.3366,4.9029084,23-Jun-22,74,1.5,7.8
56310,Eunoe sp.,,2022,162,31,-21303,84,G-01,56.99284,-167.70598,0.0201,4.0222,4.9724064,24-Jun-22,78,2.5,7.1
56310,Eunoe sp.,,2022,162,31,-21304,85,F-01,56.67677,-167.67227,0.2871,9.5503,5.1307448,24-Jun-22,102,2.4,7.7
56310,Eunoe sp.,,2022,162,50,-21326,88,E-19,56.33326,-168.8723,0.0025,0.5857,5.1219108,25-Jun-22,128,3.8,7.7
56310,Eunoe sp.,,2022,162,32,-21327,89,F-19,56.66344,-168.92118,0.0146,2.1176,5.194609,25-Jun-22,99,2.4,5.7
56310,Eunoe sp.,,2022,162,32,-21328,90,GF2019,56.83162,-169.30535,0.0223,13.5195,4.8818484,25-Jun-22,79,3.2,7
56310,Eunoe sp.,,2022,162,32,-21329,91,G-19,57.01057,-168.9435,0.0063,2.4401,4.9179312,25-Jun-22,79,3.1,7.1
56310,Eunoe sp.,,2022,162,32,-21336,92,GF1918,56.84469,-168.62432,0.0074,2.9419,5.4386891,26-Jun-22,97,2.5,7.7
56310,Eunoe sp.,,2022,162,42,-21339,95,HG2019,57.17198,-169.32048,0.2052,40.9903,4.976784,26-Jun-22,72,2.3,6.8
56310,Eunoe sp.,,2022,162,42,-21355,97,IH2019,57.49301,-169.3638,0.0534,15.9695,4.884297,27-Jun-22,71,1.3,6.6
56310,Eunoe sp.,,2022,162,42,-21356,98,I-19,57.65684,-169.0341,0.1539,76.8408,4.984329,27-Jun-22,69,0.9,6.3
56310,Eunoe sp.,,2022,162,42,-21357,99,JI2019,57.83728,-169.3683,0.1663,121.926,5.0276414,27-Jun-22,67,1,6.2
56310,Eunoe sp.,,2022,162,42,-21377,100,JI1918,57.81409,-168.73247,0.035,21.0534,5.0348241,28-Jun-22,71,0.9,6
56310,Eunoe sp.,,2022,162,42,-21378,101,J-18,57.98925,-168.43586,0.3763,100.2324,4.908593,28-Jun-22,69,0.9,6.2
56310,Eunoe sp.,,2022,162,41,-21379,102,K-18,58.31099,-168.46481,0.1114,11.0587,5.0638756,28-Jun-22,66,0.8,6.6
56310,Eunoe sp.,,2022,162,20,-21380,103,L-18,58.6532,-168.49789,0.0147,5.8542,4.6120536,28-Jun-22,54,2.1,6.3
56310,Eunoe sp.,,2022,162,20,-21382,105,M-01,58.98252,-167.9031,0.0036,1.057,4.7302476,29-Jun-22,42,4.5,4.5
56310,Eunoe sp.,,2022,162,20,-21383,106,N-01,59.31001,-167.91578,0.0057,1.6,4.3750044,29-Jun-22,40,4.6,4.7
56310,Eunoe sp.,,2022,162,20,-21395,109,Q-18,60.3428,-168.69278,0.001,0.4172,4.793382,1-Jul-22,37,4.9,4.9
56310,Eunoe sp.,,2022,162,20,-21396,110,P-18,60.01795,-168.65966,0.0076,1.2687,4.7294032,1-Jul-22,39,4.1,4.2
56310,Eunoe sp.,,2022,162,20,-21398,112,O-01,59.68568,-167.95658,0.0011,0.219,4.566006,1-Jul-22,36,5.3,5.6
56310,Eunoe sp.,,2022,162,20,-21403,113,O-18,59.65265,-168.61741,0.0017,1.0861,4.603748,2-Jul-22,39,4.5,4.7
56310,Eunoe sp.,,2022,162,20,-21404,114,O-19,59.65213,-169.26422,0.0271,10.7417,4.8409405,2-Jul-22,48,2.4,5.9
56310,Eunoe sp.,,2022,162,20,-21405,115,P-19,59.98763,-169.31513,0.0366,10.8971,4.863669,2-Jul-22,46,2.4,6.3
56310,Eunoe sp.,,2022,162,20,-21406,116,Q-19,60.30376,-169.31952,0.0103,6.1658,5.3521438,2-Jul-22,44,2.7,6
56310,Eunoe sp.,,2022,162,41,-21426,119,P-21,60.01201,-170.62939,0.0127,2.4636,5.2768391,3-Jul-22,65,0,6.8
56310,Eunoe sp.,,2022,162,41,-21427,120,P-20,60.01267,-169.97385,0.006,1.1982,5.007305,3-Jul-22,55,1,6.8
56310,Eunoe sp.,,2022,162,41,-21450,121,O-20,59.68949,-169.92507,0.0692,13.8324,5.566652,4-Jul-22,57,0.9,6.5
56310,Eunoe sp.,,2022,162,41,-21451,122,O-21,59.67936,-170.58513,0.0072,1.5129,5.28789,4-Jul-22,67,0,6.7
56310,Eunoe sp.,,2022,162,41,-21452,123,N-21,59.34034,-170.53983,0.0398,4.855,5.3552625,4-Jul-22,69,0.1,6.9
56310,Eunoe sp.,,2022,162,41,-21453,124,M-21,59.02325,-170.48327,0.0301,5.9496,5.3785143,4-Jul-22,71,0.1,6.7
56310,Eunoe sp.,,2022,162,41,-21468,125,M-22,59.00588,-171.13461,0.0318,6.3298,5.5294346,5-Jul-22,78,-0.5,6.9
56310,Eunoe sp.,,2022,162,41,-21469,126,L-22,58.67772,-171.083,0.016,1.677,5.366622,5-Jul-22,83,-0.4,6.9
56310,Eunoe sp.,,2022,162,41,-21470,127,L-21,58.67765,-170.43436,0.0237,1.1355,5.2838526,5-Jul-22,74,-0.1,6.6
56310,Eunoe sp.,,2022,162,41,-21471,128,K-21,58.35038,-170.38504,0.1046,16.8039,5.058353,5-Jul-22,75,0,7.2
56310,Eunoe sp.,,2022,162,41,-21475,129,K-22,58.35033,-171.01595,0.1075,5.4389,4.5965592,6-Jul-22,84,-0.6,7.3
56310,Eunoe sp.,,2022,162,42,-21476,130,J-22,58.0068,-170.97146,0.148,22.2257,4.8592404,6-Jul-22,87,1.3,7.6
56310,Eunoe sp.,,2022,162,42,-21477,131,I-22,57.6689,-170.89765,0.2367,94.6686,5.0703183,6-Jul-22,86,2.7,8.1
56310,Eunoe sp.,,2022,162,42,-21492,133,G-22,57.01305,-170.77942,0.0235,11.75,5.36172,7-Jul-22,95,3.1,8.1
56310,Eunoe sp.,,2022,162,42,-21493,134,GF2221,56.84227,-170.47992,0.0154,9.2342,5.1980552,7-Jul-22,101,3.2,8
56311,Eunoe nodosa,giant scale worm,2022,94,10,-21039,6,I-15,57.6946,-159.0139,0.0009,0.4332,4.6169354,31-May-22,45,3.9,3.9
56311,Eunoe nodosa,giant scale worm,2022,94,41,-21525,133,K-23,58.3109,-171.64683,0.0237,5.9851,4.845384,12-Jul-22,94,-0.6,8.1
56311,Eunoe nodosa,giant scale worm,2022,94,41,-21526,134,L-23,58.64796,-171.71111,0.0541,4.8049,4.7867976,12-Jul-22,91,-0.2,7.8
56311,Eunoe nodosa,giant scale worm,2022,94,43,-21529,136,N-23,59.32572,-171.86146,0.0116,1.0011,4.994355,13-Jul-22,79,-0.5,7.9
